PLAYER NAME,Proximity AVG,Avg Fairs Hit,Drives AVG,Gr in Reg,Par3,par4,par5
Oscar Fraustro,0.0279352745166953,0.6178428761651131,2.895,-0.26,3.1,4.08,4.73
Padraig Harrington,0.026134825617699586,0.5618911399349504,2.9005,-0.255,3.105,4.07,4.725
Pat Perez,0.028088656817634606,0.638071556408914,2.891666666666667,-0.27999999999999997,3.035,4.015,4.631666666666667
Patrick Cantlay,0.0276455314691189,0.6009101707491942,3.0252000000000003,-0.30400000000000005,3.032,3.9799999999999995,4.532
Patrick Reed,0.026754338163218032,0.5748896399117874,2.954571428571429,-0.31285714285714283,3.0542857142857143,3.9957142857142856,4.5928571428571425
Patrick Rodgers,0.026172905038337278,0.5614536910139878,3.0471428571428576,-0.27571428571428575,3.0728571428571425,4.035714285714286,4.638571428571429
Patton Kizzire,0.02772906162553292,0.5602255838545473,2.956,-0.2916666666666667,3.035,4.043333333333334,4.658333333333333
Paul Casey,0.02890513162919755,0.64225953940336,3.0061428571428572,-0.27285714285714285,3.044285714285714,3.9971428571428578,4.581428571428572
Peter Malnati,0.02756092599536186,0.5771393610129109,2.8720000000000003,-0.29000000000000004,3.043333333333333,4.038333333333333,4.691666666666666
Peter Uihlein,0.02661842619407792,0.5029916045010356,3.0050000000000003,-0.2866666666666667,3.0666666666666664,4.016666666666667,4.623333333333334
Phil Mickelson,0.02718473953587301,0.5400047109976572,2.998142857142857,-0.3085714285714286,3.064285714285714,4.04,4.631428571428572
Rafa Cabrera Bello,0.027027356004519904,0.6415251128973576,2.9162,-0.276,3.076,4.029999999999999,4.694
Rafael Campos,0.025770872550839145,0.5763723150357996,2.9989999999999997,-0.27,3.14,4.06,4.66
Retief Goosen,0.027204483696252314,0.564947207820887,2.9234999999999998,-0.26,3.0349999999999997,4.069999999999999,4.7425
Rhein Gibson,0.02666869983050496,0.5256882326069134,2.955,-0.25666666666666665,3.0500000000000003,4.08,4.726666666666667
Richy Werenski,0.027635530131923807,0.6222463734417565,2.9372,-0.276,3.03,4.034,4.656000000000001
Rick Lamb,0.029097753666349292,0.648068669527897,2.98,-0.26,3.09,4.09,4.66
Rickie Fowler,0.0280548046648969,0.6242098425455777,2.9907142857142857,-0.3042857142857143,3.02,4.002857142857143,4.59857142857143
Ricky Barnes,0.02745003555703125,0.5246112027721763,2.866,-0.2925,3.0075000000000003,4.0625,4.67
Rob Oppenheim,0.028275738519573525,0.5977310643637279,2.837,-0.2575,3.0524999999999998,4.06,4.6625000000000005
Robby Shelton,0.02676595660158821,0.5849568738596453,2.9515000000000002,-0.265,3.09,4.0649999999999995,4.665
Robert Allenby,0.028769393612436772,0.5905907409177168,2.8245,-0.195,3.12,4.13,4.805
Robert Garrigus,0.028743287652696597,0.566305188461097,3.034,-0.27,3.0425,4.0475,4.68
Robert Streb,0.027202899635289667,0.5799966303266019,2.9334285714285713,-0.26,3.045714285714286,4.048571428571429,4.678571428571429
Roberto Castro,0.02911617226487595,0.6724420153534382,2.8207500000000003,-0.2425,3.0725000000000002,4.045,4.6625
Roberto Díaz,0.026730153808364222,0.6552096949416433,2.8685,-0.255,3.08,4.039999999999999,4.66
Rod Pampling,0.026765061508032206,0.6280639699461863,2.87575,-0.2225,3.0875,4.085,4.76
Roger Sloan,0.0278820702080694,0.6032979594032807,2.9417500000000003,-0.2725,3.075,4.0375,4.655
Rory McIlroy,0.02790707764508962,0.5790550716896262,3.1508333333333334,-0.32500000000000007,3.0400000000000005,3.986666666666667,4.5249999999999995
Rory Sabbatini,0.027409102460256258,0.6274365928328842,2.889,-0.27142857142857146,3.065714285714286,4.025714285714285,4.6257142857142854
Russell Henley,0.02877207072511873,0.6618209785739396,2.930428571428571,-0.2642857142857143,3.03,4.004285714285714,4.655714285714285
Russell Knox,0.029789214082913722,0.6655242851285799,2.896,-0.24714285714285714,3.0385714285714287,4.01,4.672857142857143
Ryan Armour,0.029644988914201392,0.7335491820225916,2.8126000000000007,-0.262,3.0160000000000005,4.014,4.654000000000001
Ryan Blaum,0.026703320864460284,0.6258214284323822,2.874333333333333,-0.2733333333333334,3.0366666666666666,4.036666666666666,4.653333333333333
Ryan Brehm,0.02656372078240557,0.5084642147696811,3.127666666666667,-0.26,3.0666666666666664,4.066666666666666,4.6066666666666665
Ryan Moore,0.02897776782337508,0.7009404416137374,2.8585,-0.2833333333333334,3.0416666666666665,4.008333333333333,4.651666666666667
Ryan Palmer,0.02853735611144444,0.5886513570008215,3.0297142857142854,-0.2857142857142857,3.077142857142857,4.022857142857143,4.590000000000001
Ryo Ishikawa,0.02811219730261707,0.5415519183826751,2.8899999999999997,-0.27,3.0949999999999998,4.05,4.73
Sam Burns,0.0270943989513025,0.5695872763370818,3.081666666666667,-0.32666666666666666,3.09,4.003333333333334,4.546666666666667
Sam Ryder,0.028280868525576666,0.6339548574602839,2.9652499999999997,-0.2775,3.03,4.0125,4.635
Sam Saunders,0.02797297164855017,0.610299315166624,2.9625999999999997,-0.272,3.054,4.055999999999999,4.658
Sangmoon Bae,0.026615003622315263,0.6075827979111998,2.9314999999999998,-0.27,3.065,4.06,4.655
Satoshi Kodaira,0.02743814998063086,0.6760198054694295,2.873666666666667,-0.24666666666666667,3.1133333333333333,4.073333333333333,4.760000000000001
Scott Brown,0.02727350701798174,0.6393415371422518,2.9055714285714282,-0.27,3.0500000000000003,4.045714285714286,4.672857142857143
Scott Harrington,0.026484352093065617,0.5897090972646032,3.0645000000000002,-0.265,3.1,4.07,4.665
Scott Langley,0.027362627138697717,0.6524657999264981,2.7916666666666665,-0.26,3.043333333333333,4.0633333333333335,4.656666666666666
Scott Piercy,0.02811372192103909,0.6205035764889912,2.964142857142857,-0.27142857142857146,3.048571428571429,4.027142857142858,4.638571428571429
Scott Pinckney,0.027454521190967553,0.6199742523271936,2.9355,-0.255,3.0599999999999996,4.05,4.6850000000000005
Scott Stallings,0.027905535203349062,0.5769201130254478,2.9665714285714286,-0.2642857142857143,3.0471428571428576,4.035714285714286,4.652857142857143
Scottie Scheffler,0.027828179865395205,0.6236333493414532,3.0694999999999997,-0.325,3.045,3.965,4.55
Seamus Power,0.027520773825601773,0.5717975317834573,2.9924000000000004,-0.28400000000000003,3.052,4.013999999999999,4.596
Sean O'Hair,0.02678891011340362,0.6051415627894279,2.9923999999999995,-0.264,3.0799999999999996,4.037999999999999,4.66
Sebastian Cappelen,0.026670183052021103,0.5150193122062451,3.015,-0.27,3.1399999999999997,4.07,4.705
Sebastián Muñoz,0.02731314829400156,0.5940862737460406,2.9865,-0.29250000000000004,3.0424999999999995,4.0225,4.625
Sepp Straka,0.027912454761520277,0.6057476570187902,3.034333333333333,-0.29000000000000004,3.0566666666666666,4.013333333333333,4.626666666666666
Sergio Garcia,0.026975999750063234,0.6069689557058074,3.0325,-0.27666666666666667,3.07,4.010000000000001,4.590000000000001
Seth Reeves,0.025500730367419015,0.5721925133689839,3.114,-0.27,3.14,4.07,4.57
Seung-Yul Noh,0.027312590527332866,0.5235850187396788,2.955,-0.2733333333333334,3.0533333333333332,4.056666666666666,4.66
Shane Lowry,0.028262512049153598,0.619501357274124,2.9896000000000003,-0.254,3.066,4.040000000000001,4.6819999999999995
Shawn Stefani,0.02831017851569591,0.5987957860215566,2.9558,-0.26,3.048,4.0280000000000005,4.642
Si Woo Kim,0.026881403028639717,0.6054062818425557,2.934833333333333,-0.28500000000000003,3.0833333333333335,4.035,4.655
Smylie Kaufman,0.02768172033673201,0.5385287980171054,3.019,-0.28500000000000003,3.0700000000000003,4.0649999999999995,4.645
Spencer Levin,0.028331408577269956,0.6823145317651039,2.813333333333334,-0.24,3.043333333333333,4.036666666666666,4.703333333333333
Stephan Jaeger,0.02622215533887325,0.5914590163142928,2.9645,-0.26,3.065,4.05,4.575
Steve Marino,0.026790421291675158,0.5846477392218717,2.92,-0.25,3.11,4.04,4.76
Steve Stricker,0.028439135805760702,0.6322930800542741,2.78,-0.29,3.03,4.01,4.63
Steve Wheatcroft,0.027061786743429055,0.6534595658423198,2.85975,-0.2675,3.08,4.0475,4.6775
Steven Alker,0.02980053271563121,0.6947418657571593,2.776,-0.25,3.0149999999999997,4.045,4.695
Steven Bowditch,0.025712113655972018,0.47476500074022016,2.927666666666667,-0.24333333333333332,3.1366666666666667,4.16,4.823333333333333
Stewart Cink,0.028740949563974914,0.5688065431930607,2.979333333333333,-0.26333333333333336,3.033333333333333,4.02,4.6499999999999995
Stuart Appleby,0.028099376006365268,0.6224066390041494,2.827,-0.27,3.06,4.04,4.64
Sung Joon Park,0.02772144423229226,0.6573033707865169,2.8369999999999997,-0.21,3.03,4.09,4.7
Sung Kang,0.026562086125728218,0.5792964121454293,2.964166666666666,-0.26833333333333337,3.0866666666666664,4.071666666666666,4.668333333333334
Sungjae Im,0.027691644721250148,0.6635056398646061,2.978333333333333,-0.31,3.033333333333333,3.986666666666667,4.54
Søren Kjeldsen,0.027076462175059404,0.6920821114369502,2.736,-0.26,3.13,4.09,4.74
Tag Ridings,0.028369170983094938,0.5818181818181818,3.016,-0.29,3.02,4.02,4.71
Talor Gooch,0.02757369775181239,0.5862415148613205,2.9839999999999995,-0.28500000000000003,3.0324999999999998,4.0225,4.619999999999999
Ted Potter Jr.,0.02881087074859413,0.6194505376438233,2.8649999999999998,-0.2625,3.12,4.05,4.6925
Thomas Aiken,0.029012737505818627,0.7236126224156693,2.905,-0.21,3.06,4.05,4.67
Tiger Woods,0.02911690229278356,0.5934873949579832,3.036,-0.3,3.07,3.97,4.57
Tim Wilkinson,0.02931336379586494,0.6484962686262165,2.8065,-0.2625,3.0425,4.0275,4.702500000000001
Tom Hoge,0.0293118191368882,0.5988069118247941,2.8974285714285712,-0.2771428571428572,3.045714285714286,4.035714285714286,4.678571428571429
Tom Lewis,0.026755349726805315,0.573608617594255,3.025,-0.24,3.11,4.07,4.66
Tom Lovelady,0.027027522132384848,0.5473032714412025,3.159,-0.29,3.1,4.06,4.57
Tommy Fleetwood,0.02601375538807425,0.6202671237840015,3.04,-0.28,3.0475,4.0025,4.6375
Tony Finau,0.027487339078837967,0.5491762718316818,3.1004285714285715,-0.3071428571428571,3.0471428571428567,3.9985714285714287,4.561428571428571
Trey Mullinax,0.027283681049323587,0.535201230553537,3.1270000000000002,-0.2833333333333334,3.0833333333333335,4.033333333333332,4.623333333333333
Troy Merritt,0.02782999709761122,0.6293292877767135,2.904285714285714,-0.2785714285714286,3.0371428571428574,4.035714285714286,4.675714285714286
Tyler Aldridge,0.02888138775068142,0.5794732061762035,2.852,-0.24,3.05,4.06,4.72
Tyler Duncan,0.028013479251479467,0.6844097102624793,2.89725,-0.25,3.05,4.050000000000001,4.6625
Tyler McCumber,0.027437354014165225,0.5627466573674005,3.098,-0.26,3.09,4.0600000000000005,4.635
Tyrone Van Aswegen,0.02883944097652042,0.5576735701758246,2.8777500000000003,-0.2525,3.0225,4.0575,4.7275
Tyrrell Hatton,0.028350396305183937,0.6238880650529941,2.99,-0.29250000000000004,3.0500000000000003,3.9975,4.65
Vaughn Taylor,0.02996733130191251,0.6698939462065757,2.830666666666667,-0.2866666666666667,3.0366666666666666,4.025,4.673333333333334
Vijay Singh,0.027617408456797242,0.5839258056090033,2.902,-0.25,3.045,4.07,4.66
Viktor Hovland,0.028963468009114514,0.6355219562706867,3.0075000000000003,-0.315,3.04,3.9850000000000003,4.57
Vincent Whaley,0.02585557161581783,0.5741601360792176,2.9875,-0.28500000000000003,3.085,4.029999999999999,4.6
Webb Simpson,0.029128257623807274,0.6569014719419154,2.904571428571429,-0.2957142857142857,3.0157142857142856,3.9728571428571433,4.572857142857143
Wes Roach,0.02790860955586139,0.631826299643098,2.9309999999999996,-0.27666666666666667,3.0400000000000005,4.046666666666667,4.63
Wesley Bryan,0.028749619729379165,0.566440142434425,2.801,-0.275,3.045,4.055,4.74
Whee Kim,0.02795916081578112,0.6048478290166914,2.8602,-0.26,3.04,4.0600000000000005,4.691999999999999
Will Gordon,0.02794962079340617,0.5624818229409028,3.1189999999999998,-0.28,3.02,4.029999999999999,4.615
Will MacKenzie,0.02838430571411404,0.6080717488789238,2.8560000000000003,-0.23,3.08,4.04,4.78
Will Wilcox,0.028834144382856943,0.6416048689691849,2.9475,-0.28,3.055,3.995,4.665
Will Zalatoris,0.027597770426428605,0.5640394088669951,3.074,-0.28,3.03,4.0,4.53
William McGirt,0.027991795023253527,0.6574988684727531,2.85625,-0.245,3.0575,4.0175,4.685
Wyndham Clark,0.024883592580800116,0.5186791639095626,3.1050000000000004,-0.3133333333333333,3.08,4.05,4.546666666666667
Xander Schauffele,0.02687268369303967,0.5960382432779552,3.0576000000000003,-0.31,3.0539999999999994,3.992,4.5280000000000005
Xinjun Zhang,0.026672562853381595,0.6113033134530885,2.9473333333333334,-0.26333333333333336,3.0566666666666666,4.0633333333333335,4.666666666666667
Zac Blair,0.02798242574841544,0.6657063459206858,2.763,-0.252,3.04,4.04,4.696
Zach Johnson,0.02853979685453664,0.6567171899625118,2.859714285714286,-0.2771428571428572,3.025714285714286,4.008571428571429,4.664285714285714
Zack Sucher,0.026787954830614805,0.532803180914513,3.016,-0.26,3.05,4.04,4.7
Zecheng Dou,0.026864798244320674,0.5475841874084919,2.9189999999999996,-0.21,3.1,4.13,4.8
Ángel Cabrera,0.02655769527226847,0.5698131972671452,2.9715,-0.245,3.09,4.115,4.705
